,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,Sample Measurement
0,0.0132624999999999,0.0151324999999999,0.0337224999999999,0.03056,0.1719649999999999,0.0846525,0.0446949999999999,283.79645474,58.0
1,0.0132624999999999,0.0151324999999999,0.0337224999999999,0.03056,0.1719649999999999,0.0846525,0.0446949999999999,283.79645474,47.0
2,0.0132624999999999,0.0151324999999999,0.0337224999999999,0.03056,0.1719649999999999,0.0846525,0.0446949999999999,283.79645474,55.0
3,0.0150774999999999,0.0260775,0.0529724999999999,0.0553374999999999,0.1412749999999999,0.10481,0.0632575,285.48837464,58.0
4,0.0150774999999999,0.0260775,0.0529724999999999,0.0553374999999999,0.1412749999999999,0.10481,0.0632575,285.48837464,47.0
5,0.0150774999999999,0.0260775,0.0529724999999999,0.0553374999999999,0.1412749999999999,0.10481,0.0632575,285.48837464,55.0
6,0.000832499999999986,0.0020975,0.0170299999999999,0.0073499999999999,0.256115,0.0503049999999999,0.017965,281.61575798,58.0
7,0.000832499999999986,0.0020975,0.0170299999999999,0.0073499999999999,0.256115,0.0503049999999999,0.017965,281.61575798,47.0
8,0.000832499999999986,0.0020975,0.0170299999999999,0.0073499999999999,0.256115,0.0503049999999999,0.017965,281.61575798,55.0
9,0.0282224999999999,0.0284975,0.0622125,0.0322099999999999,0.4395675,0.1829925,0.0841299999999999,285.3960881,58.0
10,0.0282224999999999,0.0284975,0.0622125,0.0322099999999999,0.4395675,0.1829925,0.0841299999999999,285.3960881,47.0
11,0.0282224999999999,0.0284975,0.0622125,0.0322099999999999,0.4395675,0.1829925,0.0841299999999999,285.3960881,55.0
12,0.009,0.0170849999999999,0.036445,0.0332274999999999,0.1296149999999999,0.0691425,0.042165,282.75395864,11.0
13,0.009,0.0170849999999999,0.036445,0.0332274999999999,0.1296149999999999,0.0691425,0.042165,282.75395864,12.0
14,0.009,0.0170849999999999,0.036445,0.0332274999999999,0.1296149999999999,0.0691425,0.042165,282.75395864,5.0
15,0.0005024999999999891,0.0035274999999999,0.0115849999999999,0.00669,0.1260675,0.0179924999999999,0.0064424999999999,280.84670348,11.0
16,0.0005024999999999891,0.0035274999999999,0.0115849999999999,0.00669,0.1260675,0.0179924999999999,0.0064424999999999,280.84670348,12.0
17,0.0005024999999999891,0.0035274999999999,0.0115849999999999,0.00669,0.1260675,0.0179924999999999,0.0064424999999999,280.84670348,5.0
18,0.0076249999999999,0.012905,0.0323199999999999,0.02143,0.2306225,0.08545,0.048875,279.70166678,11.0
19,0.0076249999999999,0.012905,0.0323199999999999,0.02143,0.2306225,0.08545,0.048875,279.70166678,12.0
20,0.0076249999999999,0.012905,0.0323199999999999,0.02143,0.2306225,0.08545,0.048875,279.70166678,5.0
21,0.0113099999999999,-0.0050525,0.0539075,0.037325,0.279325,0.1697925,0.1113275,274.22258072,0.0
22,0.0113099999999999,-0.0050525,0.0539075,0.037325,0.279325,0.1697925,0.1113275,274.22258072,2.0
23,0.0113099999999999,-0.0050525,0.0539075,0.037325,0.279325,0.1697925,0.1113275,274.22258072,3.0
24,0.0357299999999999,0.0438699999999999,0.0640824999999999,0.0711775,0.2115375,0.1976775,0.1229875,288.03138152,0.0
25,0.0357299999999999,0.0438699999999999,0.0640824999999999,0.0711775,0.2115375,0.1976775,0.1229875,288.03138152,2.0
26,0.0357299999999999,0.0438699999999999,0.0640824999999999,0.0711775,0.2115375,0.1976775,0.1229875,288.03138152,3.0
27,0.8406,0.8380150000000002,0.7772675,0.7742975000000001,0.7558450000000001,0.263815,0.247535,257.84001086,10.0
28,0.8406,0.8380150000000002,0.7772675,0.7742975000000001,0.7558450000000001,0.263815,0.247535,257.84001086,15.0
29,0.8406,0.8380150000000002,0.7772675,0.7742975000000001,0.7558450000000001,0.263815,0.247535,257.84001086,15.0
30,0.1140775,0.0959275,0.0501949999999999,0.07973,0.2084025,0.0723325,0.0682074999999999,264.55642016,10.0
31,0.1140775,0.0959275,0.0501949999999999,0.07973,0.2084025,0.0723325,0.0682074999999999,264.55642016,15.0
32,0.1140775,0.0959275,0.0501949999999999,0.07973,0.2084025,0.0723325,0.0682074999999999,264.55642016,15.0
33,0.0237399999999999,0.0201649999999999,0.0441175,0.036775,0.12219,0.0760175,0.0511575,274.37980964,0.0
34,0.0237399999999999,0.0201649999999999,0.0441175,0.036775,0.12219,0.0760175,0.0511575,274.37980964,2.0
35,0.0237399999999999,0.0201649999999999,0.0441175,0.036775,0.12219,0.0760175,0.0511575,274.37980964,3.0
36,0.06444,0.0816549999999999,0.1132524999999999,0.1195775,0.2160475,0.191215,0.1721575,279.92383808,17.0
37,0.06444,0.0816549999999999,0.1132524999999999,0.1195775,0.2160475,0.191215,0.1721575,279.92383808,30.0
38,0.06444,0.0816549999999999,0.1132524999999999,0.1195775,0.2160475,0.191215,0.1721575,279.92383808,32.0
39,1.2571425,1.254695,1.17962,1.165815,1.0894475,0.1644574999999999,0.2044425,235.13068598,13.0
40,1.2571425,1.254695,1.17962,1.165815,1.0894475,0.1644574999999999,0.2044425,235.13068598,17.0
41,1.2571425,1.254695,1.17962,1.165815,1.0894475,0.1644574999999999,0.2044425,235.13068598,11.0
42,0.7490525000000001,0.7103875,0.6353675000000001,0.6144400000000001,0.5705775,0.140395,0.1479575,245.31296756,13.0
43,0.7490525000000001,0.7103875,0.6353675000000001,0.6144400000000001,0.5705775,0.140395,0.1479575,245.31296756,17.0
44,0.7490525000000001,0.7103875,0.6353675000000001,0.6144400000000001,0.5705775,0.140395,0.1479575,245.31296756,11.0
45,1.3935975,1.4188425,1.3839725,1.3954675,1.36244,0.5084,0.50312,245.74363808,10.0
46,1.3935975,1.4188425,1.3839725,1.3954675,1.36244,0.5084,0.50312,245.74363808,15.0
47,1.3935975,1.4188425,1.3839725,1.3954675,1.36244,0.5084,0.50312,245.74363808,15.0
48,0.18467,0.1409725,0.1287074999999999,0.133465,0.2322449999999999,0.0627074999999999,0.0592975,263.72242328,10.0
49,0.18467,0.1409725,0.1287074999999999,0.133465,0.2322449999999999,0.0627074999999999,0.0592975,263.72242328,15.0
50,0.18467,0.1409725,0.1287074999999999,0.133465,0.2322449999999999,0.0627074999999999,0.0592975,263.72242328,15.0
51,0.8828125,0.8693650000000002,0.7702550000000001,0.7576050000000001,0.7280975000000001,0.234115,0.237415,253.8477635,13.0
52,0.8828125,0.8693650000000002,0.7702550000000001,0.7576050000000001,0.7280975000000001,0.234115,0.237415,253.8477635,17.0
53,0.8828125,0.8693650000000002,0.7702550000000001,0.7576050000000001,0.7280975000000001,0.234115,0.237415,253.8477635,11.0
54,1.5074475,1.5351125,1.5266700000000002,1.5392925000000002,1.5121775000000002,0.4059075,0.4450949999999999,242.20256936,13.0
55,1.5074475,1.5351125,1.5266700000000002,1.5392925000000002,1.5121775000000002,0.4059075,0.4450949999999999,242.20256936,17.0
56,1.5074475,1.5351125,1.5266700000000002,1.5392925000000002,1.5121775000000002,0.4059075,0.4450949999999999,242.20256936,11.0
57,1.5074475,1.5351125,1.5266700000000002,1.5392925000000002,1.5121775000000002,0.4059075,0.4450949999999999,242.20256936,5.0
58,1.5074475,1.5351125,1.5266700000000002,1.5392925000000002,1.5121775000000002,0.4059075,0.4450949999999999,242.20256936,5.0
59,1.5074475,1.5351125,1.5266700000000002,1.5392925000000002,1.5121775000000002,0.4059075,0.4450949999999999,242.20256936,4.0
60,0.4957775,0.45527,0.3850625,0.3738425,0.3842375,0.0423024999999999,0.0783275,251.83796774,5.0
61,0.4957775,0.45527,0.3850625,0.3738425,0.3842375,0.0423024999999999,0.0783275,251.83796774,5.0
62,0.4957775,0.45527,0.3850625,0.3738425,0.3842375,0.0423024999999999,0.0783275,251.83796774,4.0
63,1.4686725,1.4886925000000002,1.4397975,1.4492025000000002,1.3994825000000002,0.3149375,0.3297049999999999,239.23914602,5.0
64,1.4686725,1.4886925000000002,1.4397975,1.4492025000000002,1.3994825000000002,0.3149375,0.3297049999999999,239.23914602,5.0
65,1.4686725,1.4886925000000002,1.4397975,1.4492025000000002,1.3994825000000002,0.3149375,0.3297049999999999,239.23914602,4.0
66,0.7637100000000001,0.7367874999999999,0.65822,0.6392724999999999,0.5973075000000001,0.083415,0.089685,245.30954954,5.0
67,0.7637100000000001,0.7367874999999999,0.65822,0.6392724999999999,0.5973075000000001,0.083415,0.089685,245.30954954,5.0
68,0.7637100000000001,0.7367874999999999,0.65822,0.6392724999999999,0.5973075000000001,0.083415,0.089685,245.30954954,4.0
