,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,Sample Measurement
0,0.0812975,0.1030499999999999,0.1433375,0.1778775,0.245555,0.40324,0.3377075,327.08567804,144.0
1,0.0812975,0.1030499999999999,0.1433375,0.1778775,0.245555,0.40324,0.3377075,327.08567804,126.0
2,0.0812975,0.1030499999999999,0.1433375,0.1778775,0.245555,0.40324,0.3377075,327.08567804,90.0
3,0.438275,0.4530975,0.4578,0.4787275,0.5734650000000001,0.5330950000000001,0.4552974999999999,275.64789506,144.0
4,0.438275,0.4530975,0.4578,0.4787275,0.5734650000000001,0.5330950000000001,0.4552974999999999,275.64789506,126.0
5,0.438275,0.4530975,0.4578,0.4787275,0.5734650000000001,0.5330950000000001,0.4552974999999999,275.64789506,90.0
6,0.3297049999999999,0.3360574999999999,0.3300074999999999,0.352695,0.40731,0.36738,0.310345,272.21278496,144.0
7,0.3297049999999999,0.3360574999999999,0.3300074999999999,0.352695,0.40731,0.36738,0.310345,272.21278496,126.0
8,0.3297049999999999,0.3360574999999999,0.3300074999999999,0.352695,0.40731,0.36738,0.310345,272.21278496,90.0
9,0.8771475000000002,0.8725550000000002,0.7851325,0.7722899999999999,0.720205,0.3681775,0.3023975,254.43908096,30.0
10,0.8771475000000002,0.8725550000000002,0.7851325,0.7722899999999999,0.720205,0.3681775,0.3023975,254.43908096,33.0
11,0.8771475000000002,0.8725550000000002,0.7851325,0.7722899999999999,0.720205,0.3681775,0.3023975,254.43908096,32.0
12,0.8771475000000002,0.8725550000000002,0.7851325,0.7722899999999999,0.720205,0.3681775,0.3023975,254.43908096,21.0
13,0.8771475000000002,0.8725550000000002,0.7851325,0.7722899999999999,0.720205,0.3681775,0.3023975,254.43908096,24.0
14,0.8771475000000002,0.8725550000000002,0.7851325,0.7722899999999999,0.720205,0.3681775,0.3023975,254.43908096,22.0
15,0.8771475000000002,0.8725550000000002,0.7851325,0.7722899999999999,0.720205,0.3681775,0.3023975,254.43908096,22.0
16,0.8771475000000002,0.8725550000000002,0.7851325,0.7722899999999999,0.720205,0.3681775,0.3023975,254.43908096,45.0
17,0.8771475000000002,0.8725550000000002,0.7851325,0.7722899999999999,0.720205,0.3681775,0.3023975,254.43908096,21.0
18,0.9168025000000002,0.91859,0.8403525000000001,0.8319100000000001,0.79264,0.46583,0.383275,253.79307518,30.0
19,0.9168025000000002,0.91859,0.8403525000000001,0.8319100000000001,0.79264,0.46583,0.383275,253.79307518,33.0
20,0.9168025000000002,0.91859,0.8403525000000001,0.8319100000000001,0.79264,0.46583,0.383275,253.79307518,32.0
21,0.9168025000000002,0.91859,0.8403525000000001,0.8319100000000001,0.79264,0.46583,0.383275,253.79307518,21.0
22,0.9168025000000002,0.91859,0.8403525000000001,0.8319100000000001,0.79264,0.46583,0.383275,253.79307518,24.0
23,0.9168025000000002,0.91859,0.8403525000000001,0.8319100000000001,0.79264,0.46583,0.383275,253.79307518,22.0
24,0.9168025000000002,0.91859,0.8403525000000001,0.8319100000000001,0.79264,0.46583,0.383275,253.79307518,22.0
25,0.9168025000000002,0.91859,0.8403525000000001,0.8319100000000001,0.79264,0.46583,0.383275,253.79307518,45.0
26,0.9168025000000002,0.91859,0.8403525000000001,0.8319100000000001,0.79264,0.46583,0.383275,253.79307518,21.0
27,0.0046275,0.0104849999999999,0.0409825,0.0226675,0.3554175,0.134015,0.0579775,299.69366576,30.0
28,0.0046275,0.0104849999999999,0.0409825,0.0226675,0.3554175,0.134015,0.0579775,299.69366576,33.0
29,0.0046275,0.0104849999999999,0.0409825,0.0226675,0.3554175,0.134015,0.0579775,299.69366576,32.0
30,0.0046275,0.0104849999999999,0.0409825,0.0226675,0.3554175,0.134015,0.0579775,299.69366576,21.0
31,0.0046275,0.0104849999999999,0.0409825,0.0226675,0.3554175,0.134015,0.0579775,299.69366576,24.0
32,0.0046275,0.0104849999999999,0.0409825,0.0226675,0.3554175,0.134015,0.0579775,299.69366576,22.0
33,0.0046275,0.0104849999999999,0.0409825,0.0226675,0.3554175,0.134015,0.0579775,299.69366576,22.0
34,0.0046275,0.0104849999999999,0.0409825,0.0226675,0.3554175,0.134015,0.0579775,299.69366576,45.0
35,0.0046275,0.0104849999999999,0.0409825,0.0226675,0.3554175,0.134015,0.0579775,299.69366576,21.0
36,0.1284325,0.1513399999999999,0.2323549999999999,0.3182375,0.3997475,0.320795,0.3043499999999999,257.23502132,13.0
37,0.1284325,0.1513399999999999,0.2323549999999999,0.3182375,0.3997475,0.320795,0.3043499999999999,257.23502132,12.0
38,0.1284325,0.1513399999999999,0.2323549999999999,0.3182375,0.3997475,0.320795,0.3043499999999999,257.23502132,12.0
39,0.1115475,0.1497175,0.22559,0.2921125,0.3512925,0.2901875,0.27003,267.46173716,44.0
40,0.1115475,0.1497175,0.22559,0.2921125,0.3512925,0.2901875,0.27003,267.46173716,59.0
41,0.1115475,0.1497175,0.22559,0.2921125,0.3512925,0.2901875,0.27003,267.46173716,55.0
42,0.095625,0.1181749999999999,0.16993,0.2189074999999999,0.29643,0.3329775,0.2878775,291.23406626,44.0
43,0.095625,0.1181749999999999,0.16993,0.2189074999999999,0.29643,0.3329775,0.2878775,291.23406626,59.0
44,0.095625,0.1181749999999999,0.16993,0.2189074999999999,0.29643,0.3329775,0.2878775,291.23406626,55.0
45,0.2261125,0.25265,0.3140025,0.4034325,0.49443,0.3845125,0.3572875,255.66956816,13.0
46,0.2261125,0.25265,0.3140025,0.4034325,0.49443,0.3845125,0.3572875,255.66956816,12.0
47,0.2261125,0.25265,0.3140025,0.4034325,0.49443,0.3845125,0.3572875,255.66956816,12.0
48,0.0247574999999999,0.05168,0.1504599999999999,0.230485,0.3495324999999999,0.268325,0.25364,259.78144622,44.0
49,0.0247574999999999,0.05168,0.1504599999999999,0.230485,0.3495324999999999,0.268325,0.25364,259.78144622,59.0
50,0.0247574999999999,0.05168,0.1504599999999999,0.230485,0.3495324999999999,0.268325,0.25364,259.78144622,55.0
51,0.0837175,0.1151499999999999,0.1861825,0.2257275,0.280645,0.2112899999999999,0.2033424999999999,264.35133896,44.0
52,0.0837175,0.1151499999999999,0.1861825,0.2257275,0.280645,0.2112899999999999,0.2033424999999999,264.35133896,59.0
53,0.0837175,0.1151499999999999,0.1861825,0.2257275,0.280645,0.2112899999999999,0.2033424999999999,264.35133896,55.0
54,0.1163325,0.15607,0.2645025,0.3702399999999999,0.4875,0.4147625,0.368755,258.40056614,13.0
55,0.1163325,0.15607,0.2645025,0.3702399999999999,0.4875,0.4147625,0.368755,258.40056614,12.0
56,0.1163325,0.15607,0.2645025,0.3702399999999999,0.4875,0.4147625,0.368755,258.40056614,12.0
