,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,Sample Measurement
0,0.00944,0.0236025,0.0513775,0.0552274999999999,0.155685,0.09392,0.0665574999999999,274.99163522,41.0
1,0.00944,0.0236025,0.0513775,0.0552274999999999,0.155685,0.09392,0.0665574999999999,274.99163522,42.0
2,0.00944,0.0236025,0.0513775,0.0552274999999999,0.155685,0.09392,0.0665574999999999,274.99163522,43.0
3,0.029955,0.046235,0.0740649999999999,0.083745,0.1619825,0.1551075,0.1072024999999999,276.35884322,41.0
4,0.029955,0.046235,0.0740649999999999,0.083745,0.1619825,0.1551075,0.1072024999999999,276.35884322,42.0
5,0.029955,0.046235,0.0740649999999999,0.083745,0.1619825,0.1551075,0.1072024999999999,276.35884322,43.0
6,0.0012999999999999,0.0172499999999999,0.0517624999999999,0.0464275,0.26464,0.0805549999999999,0.0544574999999999,270.8353229,41.0
7,0.0012999999999999,0.0172499999999999,0.0517624999999999,0.0464275,0.26464,0.0805549999999999,0.0544574999999999,270.8353229,42.0
8,0.0012999999999999,0.0172499999999999,0.0517624999999999,0.0464275,0.26464,0.0805549999999999,0.0544574999999999,270.8353229,43.0
9,0.0093574999999999,0.029955,0.08611,0.0881175,0.29819,0.1780425,0.107065,275.95893488,41.0
10,0.0093574999999999,0.029955,0.08611,0.0881175,0.29819,0.1780425,0.107065,275.95893488,42.0
11,0.0093574999999999,0.029955,0.08611,0.0881175,0.29819,0.1780425,0.107065,275.95893488,43.0
12,0.0757424999999999,0.071645,0.1095674999999999,0.066695,0.2091175,0.1296425,0.1267275,265.35623684,10.0
13,0.0757424999999999,0.071645,0.1095674999999999,0.066695,0.2091175,0.1296425,0.1267275,265.35623684,8.0
14,0.0757424999999999,0.071645,0.1095674999999999,0.066695,0.2091175,0.1296425,0.1267275,265.35623684,7.0
15,0.01593,0.0226949999999999,0.0594624999999999,0.042275,0.310455,0.0912799999999999,0.077695,267.10626308,10.0
16,0.01593,0.0226949999999999,0.0594624999999999,0.042275,0.310455,0.0912799999999999,0.077695,267.10626308,8.0
17,0.01593,0.0226949999999999,0.0594624999999999,0.042275,0.310455,0.0912799999999999,0.077695,267.10626308,7.0
18,0.0073499999999999,0.0200825,0.0690325,0.0615249999999999,0.2366174999999999,0.1103649999999999,0.0911699999999999,266.48760146,10.0
19,0.0073499999999999,0.0200825,0.0690325,0.0615249999999999,0.2366174999999999,0.1103649999999999,0.0911699999999999,266.48760146,8.0
20,0.0073499999999999,0.0200825,0.0690325,0.0615249999999999,0.2366174999999999,0.1103649999999999,0.0911699999999999,266.48760146,7.0
21,0.4780675,0.4792225,0.464125,0.4622,0.5462674999999999,0.240385,0.24385,236.78158964,25.0
22,0.4780675,0.4792225,0.464125,0.4622,0.5462674999999999,0.240385,0.24385,236.78158964,31.0
23,0.4780675,0.4792225,0.464125,0.4622,0.5462674999999999,0.240385,0.24385,236.78158964,15.0
24,0.6075649999999999,0.6120475000000001,0.5839425,0.5799274999999999,0.626595,0.239175,0.2510275,232.53982682,25.0
25,0.6075649999999999,0.6120475000000001,0.5839425,0.5799274999999999,0.626595,0.239175,0.2510275,232.53982682,31.0
26,0.6075649999999999,0.6120475000000001,0.5839425,0.5799274999999999,0.626595,0.239175,0.2510275,232.53982682,15.0
27,0.33592,0.3476349999999999,0.3471125,0.35385,0.4647575,0.2166525,0.217615,240.64053422,25.0
28,0.33592,0.3476349999999999,0.3471125,0.35385,0.4647575,0.2166525,0.217615,240.64053422,31.0
29,0.33592,0.3476349999999999,0.3471125,0.35385,0.4647575,0.2166525,0.217615,240.64053422,15.0
30,0.5094175000000001,0.5184375000000001,0.499435,0.494925,0.5428299999999999,0.2384049999999999,0.246105,236.7405734,25.0
31,0.5094175000000001,0.5184375000000001,0.499435,0.494925,0.5428299999999999,0.2384049999999999,0.246105,236.7405734,31.0
32,0.5094175000000001,0.5184375000000001,0.499435,0.494925,0.5428299999999999,0.2384049999999999,0.246105,236.7405734,15.0
33,0.0154074999999999,0.02154,0.04508,0.04222,0.1592875,0.0837724999999999,0.0522575,285.14657264,21.0
34,0.0154074999999999,0.02154,0.04508,0.04222,0.1592875,0.0837724999999999,0.0522575,285.14657264,21.0
35,0.0154074999999999,0.02154,0.04508,0.04222,0.1592875,0.0837724999999999,0.0522575,285.14657264,19.0
36,0.036445,0.0435125,0.065375,0.0969725,0.1661075,0.17818,0.128955,286.24717508000003,21.0
37,0.036445,0.0435125,0.065375,0.0969725,0.1661075,0.17818,0.128955,286.24717508000003,21.0
38,0.036445,0.0435125,0.065375,0.0969725,0.1661075,0.17818,0.128955,286.24717508000003,19.0
39,0.0434575,0.0486274999999999,0.07027,0.0755224999999999,0.1064324999999999,0.1211174999999999,0.0939475,285.91904516,21.0
40,0.0434575,0.0486274999999999,0.07027,0.0755224999999999,0.1064324999999999,0.1211174999999999,0.0939475,285.91904516,21.0
41,0.0434575,0.0486274999999999,0.07027,0.0755224999999999,0.1064324999999999,0.1211174999999999,0.0939475,285.91904516,19.0
42,0.0245924999999999,0.02759,0.0445299999999999,0.04552,0.164925,0.1542825,0.0941949999999999,287.12560622,21.0
43,0.0245924999999999,0.02759,0.0445299999999999,0.04552,0.164925,0.1542825,0.0941949999999999,287.12560622,21.0
44,0.0245924999999999,0.02759,0.0445299999999999,0.04552,0.164925,0.1542825,0.0941949999999999,287.12560622,19.0
45,0.0245924999999999,0.02759,0.0445299999999999,0.04552,0.164925,0.1542825,0.0941949999999999,287.12560622,22.0
46,0.0245924999999999,0.02759,0.0445299999999999,0.04552,0.164925,0.1542825,0.0941949999999999,287.12560622,11.0
47,0.0245924999999999,0.02759,0.0445299999999999,0.04552,0.164925,0.1542825,0.0941949999999999,287.12560622,17.0
48,-0.00101,0.0015199999999999,0.0048475,0.0023449999999999,0.02726,0.014885,0.0056449999999999,282.35746832,22.0
49,-0.00101,0.0015199999999999,0.0048475,0.0023449999999999,0.02726,0.014885,0.0056449999999999,282.35746832,11.0
50,-0.00101,0.0015199999999999,0.0048475,0.0023449999999999,0.02726,0.014885,0.0056449999999999,282.35746832,17.0
51,0.0115024999999999,0.0160124999999999,0.02792,0.0242624999999999,0.1773275,0.0935349999999999,0.047995,283.25640758,22.0
52,0.0115024999999999,0.0160124999999999,0.02792,0.0242624999999999,0.1773275,0.0935349999999999,0.047995,283.25640758,11.0
53,0.0115024999999999,0.0160124999999999,0.02792,0.0242624999999999,0.1773275,0.0935349999999999,0.047995,283.25640758,17.0
54,0.0314949999999999,0.04222,0.0673825,0.0910599999999999,0.1685275,0.1979524999999999,0.1366275,284.86629500000004,22.0
55,0.0314949999999999,0.04222,0.0673825,0.0910599999999999,0.1685275,0.1979524999999999,0.1366275,284.86629500000004,11.0
56,0.0314949999999999,0.04222,0.0673825,0.0910599999999999,0.1685275,0.1979524999999999,0.1366275,284.86629500000004,17.0
57,0.4368175,0.435635,0.4249925,0.42458,0.5403825,0.237085,0.2393675,237.44468552,19.0
58,0.4368175,0.435635,0.4249925,0.42458,0.5403825,0.237085,0.2393675,237.44468552,25.0
59,0.4368175,0.435635,0.4249925,0.42458,0.5403825,0.237085,0.2393675,237.44468552,25.0
60,0.68363,0.6845650000000001,0.6529125,0.6422700000000001,0.683025,0.2616975,0.2805625,229.35081416,19.0
61,0.68363,0.6845650000000001,0.6529125,0.6422700000000001,0.683025,0.2616975,0.2805625,229.35081416,25.0
62,0.68363,0.6845650000000001,0.6529125,0.6422700000000001,0.683025,0.2616975,0.2805625,229.35081416,25.0
63,0.517585,0.5156050000000001,0.4972625,0.490305,0.579515,0.2416225,0.2495975,233.8694366,19.0
64,0.517585,0.5156050000000001,0.4972625,0.490305,0.579515,0.2416225,0.2495975,233.8694366,25.0
65,0.517585,0.5156050000000001,0.4972625,0.490305,0.579515,0.2416225,0.2495975,233.8694366,25.0
66,0.48112,0.48178,0.46385,0.464455,0.553885,0.23296,0.242805,235.10334182,19.0
67,0.48112,0.48178,0.46385,0.464455,0.553885,0.23296,0.242805,235.10334182,25.0
68,0.48112,0.48178,0.46385,0.464455,0.553885,0.23296,0.242805,235.10334182,25.0
69,0.0464275,0.0643575,0.0976874999999999,0.13517,0.24407,0.2799575,0.1937175,286.4214941,4.0
70,0.0464275,0.0643575,0.0976874999999999,0.13517,0.24407,0.2799575,0.1937175,286.4214941,1.0
71,0.0464275,0.0643575,0.0976874999999999,0.13517,0.24407,0.2799575,0.1937175,286.4214941,5.0
72,0.0170575,0.02385,0.0474725,0.0509649999999999,0.162505,0.1333275,0.08072,283.669988,4.0
73,0.0170575,0.02385,0.0474725,0.0509649999999999,0.162505,0.1333275,0.08072,283.669988,1.0
74,0.0170575,0.02385,0.0474725,0.0509649999999999,0.162505,0.1333275,0.08072,283.669988,5.0
75,0.0503874999999999,0.0561625,0.07478,0.0876775,0.14705,0.1905825,0.1574725,284.49714884,4.0
76,0.0503874999999999,0.0561625,0.07478,0.0876775,0.14705,0.1905825,0.1574725,284.49714884,1.0
77,0.0503874999999999,0.0561625,0.07478,0.0876775,0.14705,0.1905825,0.1574725,284.49714884,5.0
78,1.0904375000000002,1.07369,1.0271875,1.01011,0.94829,0.2385149999999999,0.28202,150.00147986,4.0
79,1.0904375000000002,1.07369,1.0271875,1.01011,0.94829,0.2385149999999999,0.28202,150.00147986,1.0
80,1.0904375000000002,1.07369,1.0271875,1.01011,0.94829,0.2385149999999999,0.28202,150.00147986,5.0
81,0.0583075,0.0762924999999999,0.1044249999999999,0.1326125,0.1950375,0.2541625,0.1994375,284.95858153999995,3.0
82,0.0583075,0.0762924999999999,0.1044249999999999,0.1326125,0.1950375,0.2541625,0.1994375,284.95858153999995,2.0
83,0.0583075,0.0762924999999999,0.1044249999999999,0.1326125,0.1950375,0.2541625,0.1994375,284.95858153999995,2.0
84,0.0574549999999999,0.0757975,0.10635,0.13154,0.217065,0.2718175,0.21261,284.99276174,3.0
85,0.0574549999999999,0.0757975,0.10635,0.13154,0.217065,0.2718175,0.21261,284.99276174,2.0
86,0.0574549999999999,0.0757975,0.10635,0.13154,0.217065,0.2718175,0.21261,284.99276174,2.0
87,0.0299,0.0371874999999999,0.0501674999999999,0.0611399999999999,0.1567299999999999,0.1508725,0.1026099999999999,285.59775128,6.0
88,0.0299,0.0371874999999999,0.0501674999999999,0.0611399999999999,0.1567299999999999,0.1508725,0.1026099999999999,285.59775128,4.0
89,0.0299,0.0371874999999999,0.0501674999999999,0.0611399999999999,0.1567299999999999,0.1508725,0.1026099999999999,285.59775128,3.0
90,0.0558325,0.0844325,0.1313475,0.16663,0.2498725,0.3151025,0.240275,286.2676832,6.0
91,0.0558325,0.0844325,0.1313475,0.16663,0.2498725,0.3151025,0.240275,286.2676832,4.0
92,0.0558325,0.0844325,0.1313475,0.16663,0.2498725,0.3151025,0.240275,286.2676832,3.0
93,0.0292949999999999,0.0345749999999999,0.0470325,0.058885,0.1036,0.1320899999999999,0.1078075,285.90537308,4.0
94,0.0292949999999999,0.0345749999999999,0.0470325,0.058885,0.1036,0.1320899999999999,0.1078075,285.90537308,3.0
95,0.0292949999999999,0.0345749999999999,0.0470325,0.058885,0.1036,0.1320899999999999,0.1078075,285.90537308,4.0
96,0.0200549999999999,0.024125,0.033915,0.0446949999999999,0.1178175,0.1062124999999999,0.0689225,285.35165384,4.0
97,0.0200549999999999,0.024125,0.033915,0.0446949999999999,0.1178175,0.1062124999999999,0.0689225,285.35165384,3.0
98,0.0200549999999999,0.024125,0.033915,0.0446949999999999,0.1178175,0.1062124999999999,0.0689225,285.35165384,4.0
99,0.0354825,0.04497,0.0672725,0.0769524999999999,0.2010325,0.20997,0.1469675,283.0034741,4.0
100,0.0354825,0.04497,0.0672725,0.0769524999999999,0.2010325,0.20997,0.1469675,283.0034741,3.0
101,0.0354825,0.04497,0.0672725,0.0769524999999999,0.2010325,0.20997,0.1469675,283.0034741,4.0
102,0.0167825,0.0486274999999999,0.0952399999999999,0.115205,0.21228,0.1924525,0.1420725,272.53749686,4.0
103,0.0167825,0.0486274999999999,0.0952399999999999,0.115205,0.21228,0.1924525,0.1420725,272.53749686,3.0
104,0.0167825,0.0486274999999999,0.0952399999999999,0.115205,0.21228,0.1924525,0.1420725,272.53749686,4.0
105,0.0293225,0.041835,0.0652375,0.0907025,0.1433924999999999,0.1535675,0.1157274999999999,276.1161638,116.9
106,0.0293225,0.041835,0.0652375,0.0907025,0.1433924999999999,0.1535675,0.1157274999999999,276.1161638,82.8
107,0.0293225,0.041835,0.0652375,0.0907025,0.1433924999999999,0.1535675,0.1157274999999999,276.1161638,100.6
108,0.0410099999999999,0.0536324999999999,0.0777224999999999,0.1058549999999999,0.1597,0.1319525,0.0869625,276.7655876,116.9
109,0.0410099999999999,0.0536324999999999,0.0777224999999999,0.1058549999999999,0.1597,0.1319525,0.0869625,276.7655876,82.8
