SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,longitude,latitude,time,ST_B10,system:index
0.0718375,0.08567000000000002,0.1407525,0.22647,0.31155499999999997,0.36639000000000005,0.33058499999999996,-111.20006848565266,36.00002992685403,1.609351410169E12,281.76273284,0
0.08745750000000002,0.104095,0.16476000000000002,0.24789250000000002,0.31301249999999997,0.39306500000000005,0.357095,-111.20006848565266,36.10001241797654,1.609351410169E12,279.95801828000003,1
0.0661175,0.08030749999999998,0.1421,0.23964249999999998,0.32703750000000004,0.40062749999999997,0.37606999999999996,-111.20006848565266,36.19999490909904,1.609351410169E12,280.81594129999996,2
0.05869249999999998,0.07092999999999999,0.1145175,0.18607250000000003,0.271515,0.3137825,0.279655,-111.20006848565266,36.29997740022154,1.609351410169E12,280.88430170000004,3
0.08924500000000002,0.10346250000000001,0.16085500000000003,0.2510275,0.37664749999999997,0.438715,0.37389750000000005,-111.20006848565266,36.39995989134405,1.609351410169E12,276.07856558000003,4
0.0650175,0.08008749999999998,0.1348125,0.21261000000000002,0.30011499999999997,0.35176,0.3089975,-111.20006848565266,36.49994238246655,1.609351410169E12,276.02045924,5
0.08745750000000002,0.1082475,0.18236000000000002,0.2858975,0.386245,0.43029999999999996,0.3815975,-111.20006848565266,36.599924873589046,1.609351410169E12,277.01852108,6
0.07818999999999998,0.09425,0.15997499999999998,0.27033250000000003,0.376345,0.4336825,0.38437499999999997,-111.20006848565266,36.69990736471155,1.609351410169E12,277.6371827,7
0.050277499999999975,0.055337499999999984,0.073075,0.1110525,0.15235749999999998,0.18967499999999998,0.16500750000000003,-111.20006848565266,36.79988985583405,1.609351410169E12,279.97169036,8
0.07191999999999998,0.08509250000000002,0.14386,0.2499825,0.33204249999999996,0.4049175,0.36215500000000006,-111.20006848565266,36.899872346956556,1.609351386282E12,279.59229014,9
0.008449999999999985,0.007597500000000007,0.012135000000000007,0.012685000000000002,0.00946749999999999,0.006415000000000004,0.005314999999999986,-111.20006848565266,37.0001243326643,1.609351386282E12,266.42265908,10
0.0034450000000000036,0.004132499999999983,0.0083675,0.0011074999999999835,-0.0013400000000000079,8.599999999999997E-4,0.00190499999999999,-111.20006848565266,37.1001068237868,1.609351386282E12,281.09280092,11
0.06457750000000001,0.07323999999999997,0.11880750000000001,0.192425,0.272725,0.331355,0.287575,-111.20006848565266,37.2000893149093,1.609351386282E12,278.38572908000003,12
