SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,longitude,latitude,time,ST_B10,system:index
0.04288,0.05195499999999997,0.06732749999999998,0.0875125,0.2150575,0.28202,0.187695,-76.59992818180628,39.99986856092462,1.640274381424E12,274.82073421999996,0
0.08008749999999998,0.1023075,0.14157750000000002,0.18458750000000002,0.30390999999999996,0.34590250000000006,0.24759000000000003,-76.59992818180628,40.100120546632354,1.640274381424E12,275.82221408,1
0.08627499999999999,0.11424250000000002,0.1546675,0.2050475,0.3435375,0.36405250000000006,0.2631825,-76.59992818180628,40.20010303775486,1.640274381424E12,277.00484900000004,2
0.030780000000000002,0.036885,0.05445749999999999,0.05841750000000001,0.15928750000000003,0.1270575,0.0892175,-76.59992818180628,40.30008552887736,1.640274381424E12,278.03709104,3
0.05115750000000002,0.06034250000000002,0.09139000000000003,0.10841250000000002,0.19291999999999998,0.25111,0.17273500000000003,-76.59992818180628,40.400068019999864,1.640274381424E12,275.5180103,4
0.05135000000000001,0.1053325,0.16038750000000002,0.187585,0.348625,0.38891250000000005,0.3186225,-76.59992818180628,40.50005051112237,1.640274381424E12,266.26543016,5
0.021017499999999995,0.02552750000000001,0.03058749999999999,0.035977499999999996,0.10335250000000001,0.1234825,0.08030749999999998,-76.59992818180628,40.600033002244864,1.640274381424E12,271.09851044,6
0.04508000000000001,0.06553999999999999,0.10192250000000003,0.13396000000000002,0.283285,0.29742,0.19883250000000002,-76.59992818180628,40.70001549336737,1.640274381424E12,274.56438272,7
0.042935,0.04890249999999999,0.0719475,0.0897675,0.2273775,0.2844125,0.18456,-76.59992818180628,40.79999798448987,1.640274381424E12,272.4076121,8
0.030752499999999988,0.04681250000000001,0.06765749999999998,0.08489999999999998,0.20612000000000003,0.2305125,0.1615975,-76.59992818180628,40.899980475612374,1.639497130816E12,267.61896608,9
0.03476750000000001,0.03501499999999999,0.0562725,0.040267499999999984,0.3323725,0.16682249999999998,0.08061000000000001,-76.59992818180628,40.99996296673488,1.639497130816E12,303.81237985999996,10
0.03111,0.036885,0.07423000000000002,0.07379000000000002,0.2971175,0.199245,0.1256275,-76.59992818180628,41.09994545785738,1.639497130816E12,281.106473,11
0.052202499999999985,0.05775750000000002,0.0695,0.09271000000000001,0.2631825,0.327065,0.19896999999999998,-76.59992818180628,41.199927948979884,1.639497130816E12,282.39506654,12
0.49976499999999996,0.48695000000000005,0.48972750000000004,0.481505,0.6103425,0.3858875,0.32678999999999997,-76.59992818180628,41.29991044010239,1.639497130816E12,256.3429181,13
-0.002852500000000008,0.003527499999999989,0.018130000000000007,0.023712499999999997,0.10216999999999998,0.08248,0.05102000000000001,-76.59992818180628,41.39989293122489,1.639497130816E12,276.04096735999997,14
5.300000000000027E-4,0.012767499999999987,0.03388749999999999,0.0398,0.10599249999999999,0.10357250000000001,0.07365250000000001,-76.59992818180628,41.499875422347394,1.639497130816E12,276.31440896,15
-0.06728500000000001,-0.051059999999999994,-0.0186925,-0.011459999999999998,0.03584000000000001,0.048242499999999994,0.030725000000000002,-76.59992818180628,41.60012740805513,1.639497130816E12,272.64003746000003,16
0.036665,0.060892500000000016,0.11669000000000002,0.140395,0.26288,0.27531,0.2073025,-76.59992818180628,41.70010989917763,1.639497130816E12,275.58295268,17
0.004132499999999983,0.009495000000000003,0.026379999999999987,0.024207499999999993,0.15994750000000002,0.115205,0.06526500000000002,-76.59992818180628,41.80009239030014,1.639497130816E12,277.5859124,18
0.5987925000000001,0.5894699999999999,0.5877924999999999,0.6009925,0.8095525000000001,0.5515749999999999,0.45029250000000004,-76.59992818180628,41.90007488142264,1.639497130816E12,263.88648824,19
0.006992499999999985,0.031219999999999998,0.11347249999999998,0.1911875,0.4237825,0.3644375,0.26948,-76.59992818180628,42.00005737254514,1.639497130816E12,268.29231602,20
0.009577499999999989,0.014582499999999998,0.037077499999999985,0.039992499999999986,0.14914,0.10401250000000001,0.06182749999999998,-76.59992818180628,42.10003986366765,1.639497130816E12,276.05805746,21
0.051624999999999976,0.057674999999999976,0.08379999999999999,0.09878749999999997,0.22658,0.2532,0.17991249999999998,-76.59992818180628,42.20002235479015,1.639497130816E12,270.29869376,22
0.02396000000000001,0.028854999999999992,0.043237499999999984,0.05420999999999998,0.1315675,0.15563,0.10868749999999999,-76.59992818180628,42.30000484591265,1.639497130816E12,275.57953466,23
-0.005245,0.0018225000000000047,0.01389499999999999,0.014967499999999995,0.062267499999999976,0.08220499999999997,0.05759249999999999,-76.59992818180628,42.39998733703515,1.639497130816E12,277.75339538000003,24
0.029349999999999987,0.027837499999999987,0.04502500000000001,0.025115,0.5129650000000001,0.20749499999999999,0.0830575,-76.59992818180628,42.49996982815765,1.631202726084E12,298.95879146,25
0.019972500000000004,0.023767499999999997,0.032759999999999984,0.03927749999999999,0.10453499999999999,0.15032250000000003,0.09006999999999998,-76.59992818180628,42.599952319280156,1.631202726084E12,277.38766724,26
0.022172499999999984,0.024070000000000008,0.03449250000000001,0.04224749999999999,0.12406,0.15442,0.10722999999999999,-76.59992818180628,42.69993481040266,1.631202726084E12,277.4833718,27
0.037022499999999986,0.06765749999999998,0.11446250000000002,0.16597,0.26618,0.2823775,0.19171,-76.59992818180628,42.79991730152516,1.639497106933E12,277.93796846,28
0.019284999999999997,0.02233750000000001,0.039112499999999994,0.042495000000000005,0.13726,0.09914499999999998,0.06009500000000001,-76.59992818180628,42.899899792647666,1.639497106933E12,277.92087835999996,29
