SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,longitude,latitude,time,ST_B10,system:index
0.9778250000000002,0.9794200000000002,0.9110275000000001,0.8994225,0.8315525000000001,0.2485525,0.2830925,-106.99999537475183,43.999976689580436,1.640541295639E12,220.4195279,0
0.7376125,0.72587,0.677195,0.66438,0.6425725,0.22528750000000003,0.240605,-106.99999537475183,44.09995918070293,1.640541295639E12,225.07487114,1
0.6004149999999999,0.5942825,0.5549850000000001,0.5544625000000001,0.5846024999999999,0.2384325,0.2456375,-106.99999537475183,44.199941671825435,1.640541295639E12,233.68828154,2
0.39235000000000003,0.3856675,0.36666499999999996,0.37403500000000006,0.4845025,0.19704500000000003,0.19718249999999998,-106.99999537475183,44.29992416294794,1.640541295639E12,243.81245678,3
0.175705,0.1549975,0.19179249999999998,0.20645000000000002,0.3886375,0.16693249999999998,0.16154249999999998,-106.99999537475183,44.39990665407044,1.640541295639E12,247.87648256,4
0.40676000000000007,0.40277250000000003,0.3877025,0.39301,0.517585,0.23054000000000002,0.2205025,-106.99999537475183,44.499889145192945,1.640541295639E12,249.12405986,5
1.1002275000000001,1.082985,1.108835,1.089145,1.0466025,0.4963825,0.49957250000000003,-106.99999537475183,44.59987163631545,1.640541295639E12,231.81520658,6
0.9903650000000002,0.9987250000000001,0.9392150000000001,0.9445225000000002,0.919195,0.299785,0.3132875,-106.99999537475183,44.700123622023185,1.640541295639E12,226.13103932,7
0.8304525,0.8030350000000002,0.690615,0.6737575,0.6164750000000001,0.09867749999999997,0.1082475,-106.99999537475183,44.80010611314569,1.640541295639E12,254.26817996,8
1.4097125000000001,1.4298425000000001,1.3743475,1.38521,1.327955,0.4435275,0.485465,-106.99999537475183,44.90008860426819,1.640541295639E12,213.1391453,9
1.0169025,1.0135200000000002,0.9505175000000001,0.9403425000000001,0.8789900000000002,0.2375525,0.2672525,-106.99999537475183,45.000071095390695,1.640541295639E12,210.85590794,10
0.9993850000000002,0.9897600000000002,0.9467225000000001,0.9374,0.8794575,0.29555,0.31804499999999997,-106.99999537475183,45.1000535865132,1.640541295639E12,216.39993637999999,11
0.5508875,0.551685,0.5024875,0.521325,0.5601275000000001,0.1383875,0.1476,-106.99999537475183,45.2000360776357,1.640541295639E12,243.08783654,12
0.858365,0.8633425000000001,0.8189025000000001,0.8220375,0.813485,0.26772,0.28928,-106.99999537475183,45.300018568758205,1.640541295639E12,222.23449652,13
1.0958825,1.1068550000000001,1.0126125000000001,1.0337325000000002,1.00527,0.3820925,0.39292750000000004,-106.99999537475183,45.40000105988071,1.640541295639E12,226.42498904,14
0.49003,0.5125525,0.5055675,0.5475875000000001,0.5881225000000001,0.060755,0.07687,-106.99999537475183,45.49998355100321,1.640541295639E12,260.80001618,15
-0.06662500000000002,-0.06624,-0.009810000000000013,-0.021552500000000002,0.1355825,0.025115,0.01994499999999999,-106.99999537475183,45.599966042125715,1.640541295639E12,267.59845796,16
-0.053342500000000015,-0.015420000000000017,0.07818999999999998,0.1312375,0.2599925,0.27066250000000003,0.20177499999999998,-106.99999537475183,45.69994853324822,1.639158876185E12,270.92077340000003,17
0.015902499999999986,0.053192499999999976,0.1477925,0.17936249999999998,0.31600999999999996,0.2033975,0.1573075,-106.99999537475183,45.799931024370714,1.639158876185E12,269.58090956,18
0.043429999999999996,0.06952750000000002,0.1235925,0.15538249999999998,0.25485,0.22127249999999998,0.15552,-106.99999537475183,45.89991351549322,1.639158876185E12,269.8440971,19
-0.0432225,-0.0277675,0.010154999999999997,0.009440000000000004,0.15111999999999998,0.043155,0.02385000000000001,-106.99999537475183,45.99989600661572,1.639158876185E12,269.656106,20
0.07114999999999999,0.07882250000000002,0.09744000000000003,0.10547000000000001,0.14339249999999998,0.102775,0.07714500000000002,-106.99999537475183,46.099878497738224,1.639158876185E12,271.21472312000003,21
0.06058999999999998,0.07640249999999998,0.09697250000000002,0.12367499999999998,0.19030750000000002,0.30982250000000006,0.2243525,-106.99999537475183,46.20013048344597,1.639158876185E12,274.24992488,22
